id,shapeset,type,total_height,instability_type,cam_angle,stable_height
123018,2,2,5,1,1,3
123280,2,2,6,0,1,6
123632,2,2,4,1,1,3
123730,2,1,5,2,1,4
123817,2,2,4,2,1,2
123869,2,2,5,0,1,5
123999,2,1,6,1,1,5
124271,2,2,6,1,1,5
124401,2,2,4,2,1,3
124407,2,2,4,1,1,2
124457,1,2,5,1,1,3
124469,2,2,4,1,1,3
124797,2,2,4,2,1,3
124831,2,1,4,2,1,2
124963,2,1,3,2,1,1
125233,2,2,4,1,1,1
125315,2,2,6,2,1,4
125767,2,2,3,1,2,1
125807,2,2,6,2,1,1
125814,2,2,4,2,2,3
125989,2,1,3,0,1,3
126072,2,1,5,0,1,5
126184,1,1,4,1,1,1
126262,2,1,3,1,1,2
126352,2,1,3,2,1,2
126561,2,1,3,1,2,2
126658,2,1,6,1,1,3
126661,2,2,3,1,1,1
126670,1,1,6,1,2,2
127061,1,1,6,1,1,5
127185,2,1,3,1,1,2
127262,1,1,2,1,1,1
127340,1,1,5,1,1,2
127418,2,1,5,2,1,4
127504,1,2,5,1,1,1
127558,1,2,2,0,2,2
127607,2,1,5,2,1,3
127651,2,2,6,2,2,2
127684,1,2,6,1,1,3
127694,2,2,5,0,1,5
128037,2,1,5,2,1,3
128164,2,1,5,2,1,1
128454,2,1,2,2,1,1
128594,2,1,4,1,1,1
128744,1,2,5,0,1,5
128818,1,1,5,1,1,1
128894,2,1,4,2,1,3
129021,2,2,4,0,1,4
129132,2,2,4,1,1,1
129358,2,2,2,2,1,1
129403,2,1,6,1,1,2
129426,2,1,3,2,1,1
129473,2,2,6,2,1,5
129477,1,2,5,1,1,3
129608,2,1,2,0,1,2
129685,2,2,4,2,1,2
129954,2,1,6,0,1,6
130059,2,1,5,0,1,5
130078,2,1,3,2,1,1
130098,2,1,4,1,1,3
130145,2,1,3,2,1,2
130260,2,2,3,2,1,2
130377,2,2,3,2,1,2
130460,1,1,6,0,1,6
130667,1,2,6,1,2,4
130709,2,1,4,1,1,3
131148,1,2,4,1,1,2
131204,2,1,5,1,2,3
131253,2,1,5,1,1,3
131310,1,1,3,1,1,2
131545,2,2,5,0,1,5
131821,2,1,5,1,1,1
131964,2,1,6,1,1,4
132000,2,1,2,0,1,2
132256,2,2,4,0,1,4
132284,2,1,5,0,1,5
132509,2,2,5,0,1,5
132549,2,1,5,1,2,3
132613,2,2,2,1,1,1
132748,2,2,5,2,1,3
132756,2,2,3,1,1,1
132802,2,1,3,1,1,1
132875,2,2,4,2,1,2
132908,2,2,3,1,1,2
132943,2,1,2,0,1,2
133008,2,2,6,0,2,6
133032,2,2,4,1,2,1
133253,2,2,2,0,1,2
133280,2,2,3,2,1,2
133331,2,2,6,2,1,2
133527,1,1,3,1,1,1
133615,1,2,5,1,1,4
133772,2,2,4,0,1,4
133880,1,1,5,1,2,2
133954,2,2,5,1,1,2
134055,2,2,2,1,1,1
134071,2,2,5,0,1,5
134100,2,1,5,2,1,2
134200,2,2,4,2,1,2
134425,2,2,6,1,1,4
134428,2,1,3,1,2,1
134569,2,1,6,2,2,3
134586,2,2,5,2,1,1
134593,2,2,5,2,2,2
134616,1,1,4,1,2,3
134824,2,1,6,0,1,6
134892,2,1,6,1,1,3
134913,1,1,3,1,1,1
134932,2,2,5,2,1,2
135009,2,2,4,2,2,1
135224,2,2,6,1,1,4
135654,1,2,5,0,1,5
135912,2,2,5,1,2,4
136200,2,1,5,1,2,3
136240,2,2,2,1,1,1
136260,1,2,4,1,1,3
136265,1,2,5,1,1,2
136394,1,1,6,1,1,3
136468,2,2,6,2,1,4
136534,2,2,3,0,1,3
136589,2,1,3,1,1,2
136766,2,1,4,1,2,1
136777,1,2,2,0,2,2
136877,2,2,5,2,1,2
136884,1,1,3,1,1,1
136957,2,1,6,2,2,2
137093,1,1,6,1,2,1
137918,2,1,4,2,1,1
138996,2,2,4,1,1,1
139051,1,2,5,0,2,5
139078,1,2,4,1,1,3
139101,2,2,4,0,1,4
139198,2,1,4,2,1,2
139317,2,1,2,1,1,1
139621,2,1,5,2,1,4
139759,2,2,4,1,2,3
139825,2,2,5,0,1,5
139844,1,1,2,0,2,2
139871,1,2,4,1,1,3
139874,1,2,6,1,1,1
139936,2,1,5,1,2,2
139947,1,2,4,1,2,3
140164,1,1,2,0,1,2
140282,2,1,5,2,1,3
140521,2,1,4,0,1,4
140710,2,1,6,2,1,5
140815,2,1,2,2,1,1
140852,1,1,2,0,2,2
141319,1,2,5,0,1,5
141475,2,1,3,1,1,2
141535,2,1,4,0,2,4
141594,1,1,4,0,1,4
142244,1,2,6,1,1,2
142312,2,1,3,1,1,2
142366,2,1,4,0,1,4
142391,2,2,6,1,1,3
142664,2,1,2,2,1,1
142779,2,2,5,1,1,3
143069,2,1,4,0,1,4
143172,1,2,6,1,1,5
143217,2,1,3,0,1,3
143302,1,1,5,1,1,2
143304,1,1,6,1,2,5
143465,2,2,6,1,2,5
143725,1,1,3,1,1,2
143928,2,1,5,2,1,2
143948,2,1,5,1,2,4
144028,2,2,6,1,1,5
144030,2,2,5,0,1,5
144491,2,1,5,2,2,1
145087,2,2,4,1,2,1
145133,2,2,6,1,2,4
145168,1,1,5,1,1,3
145380,2,2,5,1,2,1
145384,2,2,5,2,1,4
145412,1,2,6,1,2,5
145478,1,1,6,1,1,3
145481,2,2,5,0,2,5
145567,2,1,2,0,1,2
145632,1,2,2,1,1,1
145844,2,2,5,2,2,3
145963,2,2,4,2,1,3
145988,2,2,2,2,1,1
145997,2,1,3,2,2,1
146018,2,1,2,1,1,1
146027,2,1,4,2,1,1
146367,2,2,3,2,1,1
146389,1,1,6,1,1,4
146436,1,2,4,1,2,3
146475,1,2,3,1,1,2
146498,2,2,6,0,1,6
146611,2,2,2,0,1,2
146614,1,2,4,1,1,2
146685,2,2,2,0,1,2
146745,2,1,6,1,1,3
146787,2,1,6,0,1,6
146834,2,1,5,1,1,4
146862,2,1,3,0,2,3
147143,2,1,4,2,1,2
147763,2,2,6,2,1,1
148002,2,1,5,1,1,4
148013,1,1,5,1,2,3
148121,2,2,4,1,2,1
148147,2,1,6,0,1,6
148403,1,1,4,1,1,2
148509,2,2,3,0,1,3
148576,2,2,5,2,2,1
148595,1,1,3,0,1,3
148785,2,2,5,1,2,4
148881,2,1,5,1,2,4
149355,2,1,6,1,2,3
149487,1,1,3,1,1,1
149539,1,1,6,1,1,3
149545,1,2,4,1,1,2
149554,2,2,4,2,1,3
149771,2,2,6,2,2,1
149819,2,2,5,2,2,3
149859,1,1,3,1,1,1
149899,2,1,3,0,2,3
149969,2,2,5,1,1,3
150071,2,2,6,1,1,3
150169,2,1,6,2,1,2
150379,2,1,5,2,2,4
150810,2,2,5,0,2,5
150969,2,1,6,0,1,6
150975,2,1,6,0,2,6
151078,1,2,6,0,1,6
151485,2,1,4,2,1,3
151683,2,1,2,1,1,1
152361,2,1,6,0,2,6
152619,2,1,3,0,1,3
152659,2,2,5,2,2,3
152724,2,1,6,2,1,4
152928,2,2,6,2,1,3
153060,2,1,6,2,2,2
153212,2,2,2,1,1,1
153225,2,1,6,1,2,5
153237,1,2,6,0,1,6
153484,1,1,6,0,1,6
153760,2,2,6,0,1,6
153883,2,2,5,1,1,4
153925,2,2,3,1,1,2
153999,2,2,3,1,1,1
154097,2,1,3,0,1,3
154300,1,1,5,1,1,1
154575,2,1,4,2,2,1
154764,2,2,6,2,1,3
155098,2,1,3,1,1,1
155147,2,2,3,0,2,3
155362,2,2,6,2,1,5
155455,2,2,4,0,1,4
155589,1,1,6,1,1,5
155977,2,2,4,0,1,4
156003,2,1,6,2,1,2
156049,2,2,5,1,1,1
156113,2,1,4,0,1,4
156553,2,1,3,0,1,3
156625,1,2,6,1,1,5
156671,2,1,5,0,2,5
156785,2,2,5,2,1,3
156800,1,1,5,0,1,5
156818,1,1,5,1,1,4
156944,2,2,4,2,2,1
157136,2,1,5,2,1,1
157421,1,1,5,1,1,4
157580,1,1,4,1,1,1
157655,2,1,6,2,1,1
157668,2,1,3,2,2,2
157679,2,1,4,2,1,3
157680,1,1,3,0,1,3
157757,2,1,5,2,1,1
157849,1,1,6,1,1,3
158220,2,2,5,1,2,3
158698,1,1,6,1,1,1
158745,2,1,4,2,1,1
158923,1,1,5,1,1,4
159177,2,1,4,0,1,4
159316,1,1,6,1,1,1
159323,2,1,5,1,1,4
159441,2,1,5,1,1,2
159616,2,1,4,1,2,1
159634,1,2,5,1,2,4
159636,2,1,2,2,1,1
159649,2,1,5,1,2,3
159950,1,2,6,1,1,3
160053,1,1,6,1,2,5
160066,1,1,2,1,2,1
160090,2,2,5,0,1,5
160096,1,2,6,0,1,6
160201,1,2,4,1,2,3
160242,1,2,5,0,1,5
160386,1,2,6,0,1,6
160623,2,1,6,1,1,4
160821,2,2,3,1,1,1
161078,2,2,6,1,1,3
161108,2,1,3,1,1,2
161208,2,1,2,1,1,1
161307,2,2,3,1,1,1
161353,2,2,6,1,2,2
161356,2,2,4,2,1,1
161403,2,1,6,1,1,3
161427,1,2,3,1,1,2
161561,1,1,5,1,1,3
161724,1,2,6,0,1,6
161803,2,2,6,0,1,6
162004,2,2,2,0,2,2
162492,2,1,2,2,1,1
162764,2,2,6,1,1,1
163161,2,2,2,0,2,2
163224,1,2,4,1,1,3
163287,2,1,4,0,1,4
163357,1,2,6,1,1,5
163375,2,1,5,2,1,2
164149,2,2,5,2,2,2
164446,2,1,6,2,1,4
165031,1,1,4,1,1,3
165417,1,1,5,1,1,3
165477,2,2,4,1,1,3
165665,1,2,5,1,1,3
165703,2,2,5,2,1,3
165872,2,1,4,1,1,3
165880,2,1,5,1,1,4
165910,2,1,4,0,1,4
165978,2,1,4,0,2,4
166496,1,2,4,0,1,4
166782,2,2,2,0,1,2
166929,1,2,2,1,1,1
167161,1,1,5,1,2,3
167216,2,2,6,1,2,1
167293,1,1,2,0,1,2
167300,2,2,2,1,1,1
167467,2,2,4,1,2,2
167549,1,1,2,0,1,2
167833,2,1,3,0,1,3
167895,2,2,4,2,1,3
168007,2,1,6,1,1,3
168044,2,1,6,2,1,4
168045,2,2,3,2,1,1
168072,2,2,6,0,1,6
168323,2,1,5,1,1,3
168402,1,1,5,1,1,1
168596,2,2,5,0,1,5
168747,2,2,3,0,1,3
168908,2,2,6,1,1,1
169018,1,1,3,1,2,1
169335,1,1,2,0,1,2
169546,1,1,4,1,1,1
169570,1,2,4,1,2,2
169721,2,1,3,2,2,1
169769,2,2,5,2,2,4
169831,2,2,4,2,1,1
170108,2,1,5,2,1,2
170111,2,2,4,0,1,4
170217,2,2,2,0,1,2
170220,2,2,5,0,2,5
170261,2,2,3,1,2,2
170270,2,2,2,2,2,1
170352,1,1,6,1,2,4
170375,1,2,4,1,1,1
170479,2,1,4,1,2,2
170553,2,2,5,2,1,4
170571,2,2,4,1,2,3
170756,2,1,6,2,2,5
170842,2,1,6,2,1,3
170920,2,1,5,1,1,2
170921,2,1,6,1,1,3
171100,2,1,6,2,2,4
171707,2,1,5,0,1,5
171760,2,2,3,0,1,3
171824,1,2,6,0,1,6
172113,2,2,4,2,1,3
172164,1,2,4,0,1,4
172194,2,1,5,1,2,3
172234,2,2,2,2,1,1
172396,1,2,3,1,1,2
172460,1,1,4,1,2,1
172705,1,1,2,0,2,2
172718,2,1,6,2,1,4
172727,1,2,3,1,1,1
172898,2,2,6,2,1,2
172956,2,2,5,0,1,5
173149,2,1,2,0,1,2
173313,2,1,4,1,1,2
173344,1,2,6,0,1,6
173496,2,1,4,2,1,2
173684,2,1,2,0,1,2
174092,2,1,6,1,1,2
174119,2,1,5,0,1,5
174218,1,1,4,1,2,2
174375,1,1,6,1,1,4
174420,2,1,2,1,2,1
174811,2,1,5,2,1,1
174818,1,1,4,1,1,3
175275,2,1,5,2,1,1
175507,2,2,4,0,1,4
175697,2,2,3,2,1,1
176117,2,1,5,2,1,2
176128,2,1,2,0,1,2
176162,1,1,6,1,1,2
176220,1,1,2,1,1,1
176344,1,2,6,0,1,6
176550,1,1,5,0,2,5
176699,2,1,6,1,1,5
176737,2,1,5,0,1,5
176818,2,2,4,0,2,4
177018,2,2,5,0,2,5
177296,1,2,6,1,1,1
177488,2,2,3,1,1,2
177725,2,2,4,1,1,2
177782,2,2,2,0,1,2
177927,1,2,3,1,1,1
178027,2,2,5,2,1,2
178118,2,2,6,2,2,5
178703,2,2,3,0,1,3
178919,1,1,6,1,2,2
178953,1,2,5,1,1,2
178962,2,2,4,0,1,4
179186,2,1,5,0,1,5
179250,1,2,5,1,1,1
179382,2,2,5,2,1,3
179444,1,1,4,1,1,2
179811,1,2,6,1,1,5
179829,1,1,6,1,2,4
179863,1,2,3,1,2,1
179970,1,1,6,1,1,3
180061,1,1,2,0,1,2
180121,2,1,3,2,1,1
180335,1,2,6,1,2,3
180426,2,2,4,2,1,2
180486,2,1,3,2,2,2
180763,2,2,6,1,1,1
180943,2,2,4,1,1,1
181010,1,2,5,1,1,2
181171,2,2,4,1,1,2
181317,1,1,2,1,1,1
181872,2,1,4,2,1,3
182071,1,1,5,1,1,2
182092,2,2,5,1,1,2
182226,2,2,6,1,1,5
182299,2,1,2,1,1,1
182551,2,2,6,2,1,5
182723,2,2,6,2,1,4
182832,1,1,5,1,1,1
182948,2,1,4,2,1,1
182975,2,2,4,0,2,4
183204,2,1,4,2,2,2
183350,1,2,2,0,1,2
183598,2,1,3,2,1,2
183692,1,2,4,1,1,2
184030,1,1,4,1,1,2
184044,2,1,4,2,2,3
184087,2,2,3,0,1,3
184168,2,1,3,1,2,2
184200,2,2,6,1,1,3
184231,1,2,3,1,1,1
184652,2,1,4,1,1,1
184688,1,1,5,1,1,1
184774,2,1,6,1,1,3
184784,2,2,6,1,1,1
184943,2,2,6,1,1,2
185063,1,1,5,0,1,5
185333,2,1,5,2,2,1
185436,1,2,4,0,1,4
185446,2,2,3,1,1,2
185453,2,1,6,0,1,6
186025,1,1,6,1,1,3
186047,2,1,6,1,1,3
186309,1,2,6,1,1,3
186392,1,1,5,1,2,2
186705,2,1,4,1,1,1
186741,1,2,4,1,2,3
187200,2,2,2,0,1,2
187208,2,1,5,1,1,2
187437,2,2,6,2,1,4
187466,2,2,4,0,1,4
187645,2,2,6,2,1,3
187748,2,1,2,1,1,1
188019,1,2,6,1,1,3
188332,2,2,3,1,1,1
188411,2,1,3,0,1,3
188463,2,1,6,2,1,2
188490,2,2,6,0,1,6
188800,2,2,5,1,1,3
189248,2,1,6,2,1,5
189257,2,1,5,2,1,3
189274,2,2,6,2,1,2
189297,2,2,4,1,2,2
189339,2,1,3,2,2,1
189379,1,2,5,1,1,4
189436,2,1,3,2,1,1
189470,2,1,4,2,1,1
189710,1,2,6,1,1,3
189807,2,2,6,0,1,6
189854,2,2,4,0,2,4
189926,1,1,4,1,1,1
190032,2,1,5,1,1,1
190217,1,2,3,0,1,3
190257,2,1,2,0,1,2
190438,1,1,4,1,1,1
190910,1,1,3,1,1,1
191006,1,1,6,1,1,5
191124,2,1,6,1,1,5
191130,2,1,4,0,1,4
191383,2,1,6,2,1,4
191465,1,1,5,1,1,1
191634,2,1,5,1,1,2
191643,2,2,5,0,2,5
191772,2,1,3,0,1,3
191788,1,2,5,1,2,1
191789,2,1,5,2,1,3
192056,1,2,3,0,1,3
192096,1,1,6,1,1,2
192110,2,1,5,0,1,5
192511,1,2,6,1,1,3
192899,1,2,6,1,1,2
193066,2,2,6,0,1,6
193342,1,1,5,1,1,3
193465,2,1,4,0,1,4
193611,2,1,3,1,1,1
193672,1,2,2,0,1,2
193861,2,2,5,1,1,4
193927,1,2,3,1,2,1
193943,1,2,4,0,2,4
194035,1,2,5,1,1,2
194543,1,1,4,1,2,1
194580,2,2,5,0,2,5
194762,1,1,5,1,1,1
195067,1,1,5,0,1,5
195144,1,2,5,1,1,4
195444,1,1,3,1,1,2
195492,1,2,5,1,1,2
195640,2,1,4,2,2,1
195874,2,1,6,2,1,5
196314,2,1,4,2,1,3
196632,2,1,6,2,1,5
196718,2,1,5,2,1,2
196779,1,1,6,1,1,1
196959,1,2,6,1,1,4
196961,2,2,4,2,1,3
197023,1,1,5,0,1,5
197070,2,2,3,2,2,1
197102,2,1,4,1,2,1
197145,2,2,4,0,1,4
197184,2,1,6,0,1,6
197707,2,1,4,2,1,1
197751,2,2,4,1,1,2
197842,2,2,4,2,2,2
197863,2,2,2,2,1,1
197986,1,2,5,1,1,1
198014,2,2,2,0,1,2
198252,1,1,6,1,2,4
198389,2,2,4,0,1,4
198432,1,1,5,1,2,1
198472,2,2,2,0,1,2
198577,1,2,4,1,2,3
198584,1,1,3,0,1,3
198700,1,1,3,1,1,1
198722,2,2,4,1,1,3
198726,2,2,4,2,2,1
198736,2,1,4,1,1,3
198758,2,2,3,2,1,2
198841,2,2,6,2,1,1
198847,2,1,3,1,1,2
199023,2,2,5,0,1,5
199139,2,2,3,1,1,2
199167,2,2,6,1,2,5
199457,1,2,6,1,1,3
199532,2,1,2,1,1,1
199654,2,1,3,2,1,2
199687,2,2,2,2,2,1
199785,2,1,6,2,1,5
199955,2,2,6,2,2,5
200065,2,2,6,1,1,2
200357,2,1,4,1,1,3
200476,1,2,6,1,1,5
200595,2,2,5,2,1,1
200937,2,1,4,1,1,2
201019,2,2,5,0,1,5
201042,1,2,5,1,1,4
201169,2,1,2,2,2,1
201606,2,2,6,1,1,3
201678,2,1,2,0,2,2
201837,2,1,5,0,1,5
201842,2,2,6,1,2,2
201908,2,1,6,1,1,4
201921,2,1,4,2,1,3
202200,2,1,3,1,1,2
202209,2,2,5,2,1,4
202437,2,2,4,0,1,4
202606,1,2,4,1,1,3
202704,2,1,3,0,1,3
202843,2,1,5,2,1,2
202876,1,1,3,0,2,3
202952,1,1,5,1,1,2
203003,1,1,6,1,1,5
203151,2,2,3,1,1,1
203199,1,1,3,1,2,2
203299,1,2,6,0,1,6
203672,2,2,4,1,2,3
203976,2,2,6,1,2,3
204297,2,2,6,2,1,1
204325,2,2,6,1,1,1
204556,2,1,6,1,1,5
204614,1,1,5,0,2,5
204713,2,1,4,0,1,4
204850,1,1,3,0,2,3
204939,1,1,4,1,1,3
205009,2,2,6,2,1,3
205411,2,1,6,2,1,3
205562,2,2,2,1,2,1
205797,2,2,5,2,1,2
205857,2,1,2,1,1,1
205992,2,1,5,2,1,3
206335,2,1,5,1,1,2
206696,2,2,6,1,2,3
206749,2,1,3,2,1,1
206783,2,2,6,2,1,5
206790,2,2,6,1,2,1
206872,2,2,2,0,2,2
207243,1,1,6,1,1,3
207341,2,1,6,2,1,3
207371,2,1,2,1,2,1
207474,2,1,5,1,2,2
207647,1,2,5,1,2,2
207734,2,1,4,2,1,1
207915,2,2,4,0,1,4
207940,2,2,5,0,2,5
207993,2,1,2,1,1,1
208118,2,2,3,0,1,3
208499,2,2,5,0,1,5
208519,2,2,6,2,1,2
208818,2,2,6,2,1,4
208855,1,1,4,0,1,4
209180,2,2,3,1,1,1
209230,2,1,6,2,1,3
209235,2,2,5,1,2,2
209282,2,2,6,2,1,4
209394,2,1,4,1,1,3
209412,1,1,5,0,1,5
209423,2,2,2,0,1,2
209529,2,2,5,2,2,4
209553,1,1,5,1,2,2
209589,1,2,4,1,1,2
209614,1,1,6,1,1,5
209748,1,2,4,1,2,1
210097,2,1,5,1,2,1
210276,2,1,6,2,1,3
210441,2,2,6,2,1,1
210603,2,1,4,0,1,4
210642,2,1,2,2,1,1
210656,2,1,4,2,1,3
210785,2,2,4,1,1,1
210919,2,1,6,1,2,2
210973,1,2,2,0,1,2
211127,1,1,6,1,2,3
211492,1,2,5,1,1,3
211639,2,2,5,1,1,3
211818,2,2,2,2,1,1
212004,2,2,5,1,2,4
212106,2,2,5,2,2,1
212110,1,2,4,1,1,2
212664,1,1,4,1,1,1
212672,2,1,2,0,1,2
212749,2,1,5,2,2,3
212765,2,2,4,2,2,3
212770,2,2,4,2,1,1
212873,1,2,5,1,2,1
212945,2,2,4,2,1,1
213057,2,2,6,2,1,1
213124,2,2,2,0,1,2
213203,2,2,6,2,1,1
213258,2,1,5,0,1,5
213276,2,1,4,0,1,4
213473,1,1,4,1,1,2
213517,2,1,3,1,1,1
213575,2,1,4,2,1,2
213671,2,2,2,0,1,2
213687,2,1,3,1,2,1
213697,1,1,6,1,1,1
214075,1,1,4,0,2,4
214087,1,2,5,1,2,2
214163,2,2,6,1,2,4
214175,2,2,4,1,1,2
214246,2,1,5,0,1,5
214739,1,1,2,0,2,2
214818,2,2,6,1,1,4
214995,2,1,2,0,1,2
215118,2,1,5,2,1,3
215252,2,1,3,2,1,1
215331,1,2,3,1,1,1
215385,2,2,6,1,1,2
215402,1,1,5,1,1,3
215411,2,1,4,2,1,2
215437,1,1,4,0,2,4
215522,2,2,4,1,1,2
215696,2,2,6,2,1,4
215750,1,1,4,1,2,1
215953,1,1,5,0,1,5
216042,1,1,6,0,2,6
216104,2,1,3,2,1,1
216163,1,1,4,1,1,2
216527,2,1,6,2,1,1
216678,2,1,5,2,1,4
216781,1,2,4,1,1,3
216861,1,2,6,1,1,4
216927,1,2,5,1,1,4
216966,1,1,5,1,2,2
217281,1,1,6,1,1,4
217304,2,1,6,1,1,2
217314,2,1,2,0,1,2
217321,2,1,3,1,1,2
217624,1,1,6,1,2,3
217683,1,1,6,1,1,1
217795,1,1,3,1,1,1
217826,1,1,5,1,2,4
217919,1,2,6,1,1,4
217929,1,2,4,1,1,1
218101,2,1,5,2,1,3
218190,1,1,4,0,1,4
218192,1,2,5,1,2,1
218276,2,1,5,0,1,5
218309,2,1,3,2,1,1
218460,2,1,6,2,2,5
218502,2,1,5,0,1,5
218624,2,2,4,2,1,3
218655,2,1,6,1,1,1
218656,1,1,4,0,1,4
218924,2,2,5,2,1,3
218931,2,1,3,2,1,1
218976,2,1,6,1,1,3
219123,2,2,6,2,1,3
219337,2,2,6,0,1,6
219412,2,2,6,2,1,4
219901,2,1,4,2,1,2
219920,2,1,6,2,1,1
220225,2,2,2,0,1,2
220838,2,1,3,1,1,1
220922,2,1,4,0,1,4
221236,2,1,6,1,2,3
221269,1,2,4,1,1,3
221472,2,1,2,0,1,2
221696,1,1,5,1,1,4
221776,2,1,6,1,1,3
221818,2,1,3,0,1,3
221831,1,2,3,1,1,2
221852,2,1,3,1,2,1
221877,2,1,6,1,2,4
221908,2,1,6,2,1,1
222039,2,1,4,0,1,4
222171,2,2,6,0,2,6
222262,1,1,3,1,1,1
222420,1,1,5,1,2,4
222622,2,2,6,2,1,3
222788,1,1,2,0,1,2
222807,2,2,4,1,1,1
222958,2,2,3,1,1,1
223123,2,2,5,1,1,2
223228,2,2,6,1,2,3
223330,2,2,5,2,1,2
223500,1,2,6,1,1,3
223629,2,1,4,1,1,1
223841,2,1,6,1,1,1
224430,1,2,2,1,2,1
224534,1,2,4,1,1,3
224561,2,2,2,0,2,2
224804,2,2,6,2,2,5
225000,2,1,6,2,1,2
225064,1,1,5,1,1,2
225106,2,1,5,1,1,4
225195,2,2,4,1,1,1
225801,2,2,3,1,1,1
225876,2,1,5,1,1,3
226069,2,1,6,1,1,2
226140,2,2,4,0,1,4
226229,2,1,6,2,1,5
226425,2,2,6,2,1,4
226435,2,1,6,1,2,1
226676,1,1,5,1,1,4
226721,2,1,6,2,2,2
226814,1,1,6,1,1,1
226873,1,1,6,1,1,5
227062,2,2,2,0,1,2
227122,1,1,4,1,1,1
227129,2,2,5,2,1,2
227132,1,1,6,1,1,2
227185,2,1,3,1,2,2
227407,2,1,5,1,2,2
227475,1,1,4,1,1,1
227535,2,2,4,1,1,3
227901,1,2,5,1,1,2
227981,2,2,5,2,1,4
227994,2,1,6,1,1,5
228049,2,1,6,1,2,4
228248,2,2,3,0,1,3
228288,2,1,4,2,1,3
228339,1,1,3,1,1,2
228350,1,2,6,0,1,6
228519,2,1,2,0,2,2
228701,1,1,6,1,2,1
228755,1,1,5,1,1,1
228927,2,2,2,0,1,2
229005,2,1,5,2,1,1
229374,1,2,6,0,1,6
229433,1,1,6,1,1,1
229451,1,1,6,0,1,6
229541,2,2,6,2,2,2
229546,1,2,3,0,2,3
229884,2,2,4,0,2,4
229939,1,2,6,0,1,6
230099,2,2,2,1,1,1
230279,1,2,6,1,1,2
230330,2,1,6,0,2,6
230435,2,1,2,2,2,1
230687,2,1,4,2,1,2
231264,2,2,3,0,1,3
231503,1,2,4,1,2,1
231667,2,2,6,0,1,6
231760,1,2,6,1,1,1
231895,2,2,3,2,1,2
231937,2,2,4,1,1,3
232110,2,1,4,2,1,2
232117,2,2,6,1,1,1
232401,2,1,2,0,1,2
232544,2,1,2,1,1,1
232662,2,2,6,0,1,6
232664,2,1,4,2,1,2
233295,2,1,4,1,1,1
233322,1,2,6,1,1,4
233423,2,1,4,0,2,4
233733,2,1,5,2,1,3
233811,2,2,4,2,2,1
233938,2,2,5,2,1,3
234020,2,2,6,2,1,5
234086,2,1,4,1,1,3
234110,2,1,6,1,2,4
234119,1,2,5,1,1,1
234267,2,1,2,1,2,1
234349,2,2,6,2,1,1
234527,2,2,5,0,1,5
234765,1,2,6,1,2,2
235001,1,2,6,0,1,6
235235,2,1,5,0,2,5
235357,2,1,6,2,1,1
235391,2,1,2,2,1,1
235516,2,1,5,1,1,1
235546,2,1,6,1,1,4
235869,2,2,4,2,1,1
235892,2,2,6,1,2,1
235912,2,2,2,2,1,1
236037,2,1,6,1,1,4
236087,2,1,5,1,1,2
236166,2,1,4,1,1,1
236174,2,1,5,1,1,3
236356,2,1,5,1,1,4
236412,1,1,6,0,1,6
236501,1,2,4,1,1,3
236625,1,1,6,1,1,3
236716,2,2,3,1,1,2
237159,2,2,3,0,1,3
237193,1,2,4,1,2,3
237296,1,2,2,1,1,1
237335,1,2,5,1,2,2
237446,1,1,3,0,1,3
237719,2,1,5,0,1,5
237846,2,2,5,0,2,5
237908,1,2,2,1,1,1
238249,1,2,2,1,1,1
238446,2,2,4,1,1,1
238809,2,2,2,2,2,1
238815,1,1,3,1,1,1
238843,2,2,6,2,1,1
238935,2,2,2,0,1,2
239073,2,1,3,2,1,1
239453,2,1,6,2,1,2
239646,1,2,6,1,1,2
239854,2,1,6,2,1,4
240175,2,1,4,0,1,4
240193,2,1,6,1,1,2
240481,2,1,3,2,2,2
240884,2,1,5,1,2,3
240979,2,2,3,1,2,1
241087,1,1,5,1,1,2
241207,2,2,2,1,1,1
241224,2,2,2,1,1,1
241237,2,2,3,0,2,3
241297,2,1,6,2,2,4
241404,2,2,5,1,2,3
241581,1,2,5,1,1,3
241750,2,2,5,1,1,3
242006,2,2,5,1,1,4
242038,1,2,4,1,2,3
242712,2,2,6,0,1,6
242773,1,2,5,1,1,1
243013,1,2,3,1,1,2
243032,2,2,5,1,1,4
243104,2,1,6,2,2,3
243213,2,2,6,1,1,4
243250,2,2,4,2,1,1
243264,2,2,4,2,1,2
243436,2,2,3,1,1,2
243458,1,1,6,1,1,3
243615,2,2,3,1,1,2
243846,2,2,5,1,1,2
244193,2,1,2,1,1,1
244565,2,1,6,1,1,5
244663,2,2,6,2,2,5
244710,2,1,3,0,1,3
244905,2,2,4,1,1,3
245012,2,1,2,1,1,1
245165,1,1,4,1,1,1
245185,2,1,4,2,1,2
245410,2,2,4,2,2,1
245584,1,1,2,1,1,1
245600,2,1,3,2,2,1
245671,1,1,4,1,2,1
245736,2,1,4,2,2,2
245741,2,2,3,1,1,2
245876,2,2,2,0,1,2
246045,2,1,3,2,1,2
246223,2,1,5,0,2,5
246231,2,2,6,0,1,6
246314,2,2,4,2,1,2
246364,2,1,6,1,2,1
246686,2,2,6,1,1,2
246742,2,2,6,0,2,6
246932,2,2,6,1,1,5
247002,2,1,3,1,2,1
247168,2,1,4,2,1,2
247197,2,1,5,1,1,1
247348,2,2,6,0,1,6
247358,2,1,6,2,1,3
