id,shapeset,type,total_height,instability_type,cam_angle,stable_height
272793,2,2,6,2,1,1
524902,2,1,5,1,2,2
733471,1,1,3,1,1,1
69840,1,1,3,1,2,1
124457,1,2,5,1,1,3
103388,2,2,4,0,2,4
605182,2,2,6,0,1,6
404677,2,2,5,2,1,2
494155,2,2,3,0,1,3
241087,1,1,5,1,1,2
708281,2,1,4,1,1,3
67674,2,1,6,1,1,2
51596,1,1,4,1,1,2
648096,1,1,6,1,2,2
661105,2,2,5,2,1,1
616029,2,1,3,1,2,1
210097,2,1,5,1,2,1
498737,2,2,5,2,1,3
576914,1,1,2,0,1,2
15227,1,1,6,0,1,6
170261,2,2,3,1,2,2
678996,1,1,4,1,1,1
624603,2,2,6,0,2,6
577488,1,1,5,1,2,1
120740,2,1,6,1,2,1
871835,2,1,3,1,1,2
136589,2,1,3,1,1,2
440434,2,2,3,2,1,2
159323,2,1,5,1,1,4
55342,2,2,6,2,1,1
241581,1,2,5,1,1,3
790692,2,2,3,1,1,2
391724,2,1,4,0,2,4
329197,2,2,5,1,2,2
573452,2,1,5,1,1,2
611142,1,1,6,0,1,6
688925,2,1,2,0,1,2
513270,2,1,5,0,1,5
752817,1,2,4,1,1,3
713179,2,2,4,2,1,2
295102,1,1,6,1,1,3
364016,1,1,6,1,1,5
343945,2,1,5,1,2,4
892003,2,1,3,2,1,2
390133,2,2,4,0,1,4
973516,1,1,6,0,1,6
608790,1,2,6,0,1,6
447130,2,2,6,1,1,2
277069,1,2,5,0,1,5
20844,1,1,6,1,1,1
389362,1,1,6,0,2,6
495312,2,1,4,2,1,2
992516,1,1,4,1,1,3
536694,2,2,6,2,1,5
873130,1,1,2,0,2,2
43711,2,2,2,2,2,1
140815,2,1,2,2,1,1
758645,2,2,4,1,1,2
925653,2,2,5,1,1,4
941690,2,2,6,1,1,4
359440,2,1,6,2,1,1
977169,2,2,4,1,1,3
104307,2,1,2,0,1,2
505656,2,2,2,2,2,1
980580,2,2,5,1,1,1
177018,2,2,5,0,2,5
768409,1,1,6,0,1,6
945345,1,1,5,1,2,2
719391,1,2,3,1,2,1
625353,2,1,4,2,1,1
674870,2,2,4,1,2,1
30187,2,2,6,2,1,2
981487,1,2,6,1,2,1
652699,2,1,4,2,1,2
852675,1,2,4,1,1,1
333595,2,2,5,1,1,1
326235,2,2,4,1,1,2
83911,2,1,5,0,1,5
371059,2,1,5,2,2,4
925796,2,2,6,1,1,5
562844,2,2,5,1,2,2
88192,1,2,5,1,1,3
562845,2,1,6,0,1,6
590487,1,1,4,1,2,3
965083,2,1,5,0,1,5
589925,2,2,6,1,1,1
179250,1,2,5,1,1,1
606045,2,1,3,0,1,3
53767,2,2,5,1,1,4
749223,2,1,3,1,1,2
206696,2,2,6,1,2,3
914923,1,2,3,1,1,1
989640,2,1,6,2,2,3
441268,1,2,5,1,2,1
54721,1,1,4,1,1,3
714402,2,1,4,0,1,4
797065,2,2,6,1,1,4
832323,2,1,3,0,2,3
798646,2,2,6,2,1,5
52934,2,2,5,2,2,4
667510,2,1,6,0,1,6
553056,1,2,6,1,1,4
650541,2,2,5,2,2,4
919888,1,2,4,1,1,3
55166,2,1,5,2,2,3
263426,2,1,3,1,2,2
798754,2,1,4,0,1,4
345688,1,2,4,1,1,3
527128,1,2,5,1,1,1
974809,2,1,4,0,1,4
748407,2,1,2,0,2,2
149969,2,2,5,1,1,3
390989,1,2,5,0,1,5
31171,2,2,6,1,1,1
957123,2,1,6,2,1,5
250359,2,2,5,2,1,3
788294,2,1,3,0,1,3
396427,1,2,3,0,2,3
159177,2,1,4,0,1,4
716369,1,1,3,0,1,3
457116,1,2,5,1,1,4
498438,2,1,5,1,1,4
785586,2,2,5,2,2,2
271933,2,1,5,1,1,4
808052,2,2,5,0,1,5
954085,2,1,6,2,1,2
930558,2,1,6,2,1,5
399142,1,2,3,1,2,1
189379,1,2,5,1,1,4
187200,2,2,2,0,1,2
548398,1,1,6,1,1,3
29253,2,1,5,1,1,2
854623,2,2,6,0,1,6
213697,1,1,6,1,1,1
584848,1,1,6,1,1,3
189274,2,2,6,2,1,2
944463,1,1,6,1,1,2
49694,1,2,4,1,1,2
959895,1,1,4,1,1,1
615659,1,1,4,1,2,1
987565,2,1,3,1,1,2
395959,2,2,4,1,1,1
42653,2,1,6,1,1,4
59840,2,1,5,1,1,2
360057,1,2,4,1,1,2
632652,1,2,6,1,2,4
560222,1,1,6,1,2,4
497735,2,1,5,1,1,3
354920,2,1,3,1,2,2
156553,2,1,3,0,1,3
798728,1,1,6,1,1,5
724891,2,2,2,2,1,1
342373,2,2,4,0,2,4
670290,1,2,4,1,1,3
317881,1,1,5,1,1,2
571810,2,2,5,2,2,4
50747,2,2,6,2,1,1
18847,2,2,5,2,2,1
372097,1,2,6,1,2,5
40098,2,2,5,1,2,4
927094,1,2,4,1,1,3
10400,1,1,3,1,2,2
649643,2,1,5,1,1,4
588785,2,1,4,0,1,4
534956,1,2,5,1,1,3
978409,1,1,6,1,2,4
418909,1,1,6,1,2,1
431453,1,1,5,1,1,4
146475,1,2,3,1,1,2
205992,2,1,5,2,1,3
136468,2,2,6,2,1,4
317655,2,1,4,2,1,2
501895,2,2,6,1,1,3
993025,2,1,6,1,1,4
877279,2,1,5,2,2,1
668168,1,1,6,1,2,2
584360,2,2,6,1,1,5
123817,2,2,4,2,1,2
43204,2,2,4,2,1,3
139051,1,2,5,0,2,5
269934,2,1,6,0,2,6
57964,1,2,3,1,2,2
235546,2,1,6,1,1,4
948111,1,1,5,1,1,4
190032,2,1,5,1,1,1
310447,1,2,4,1,1,1
711644,2,1,6,1,1,2
544013,2,1,6,1,1,4
683922,1,2,3,1,1,2
238935,2,2,2,0,1,2
515896,2,1,5,0,1,5
598390,2,2,5,1,2,4
187208,2,1,5,1,1,2
831955,2,2,6,1,1,5
139078,1,2,4,1,1,3
521357,2,2,5,0,1,5
295821,2,1,4,2,1,1
608514,1,1,6,1,1,5
213124,2,2,2,0,1,2
959995,2,1,2,0,1,2
348168,2,1,5,2,1,1
37919,2,2,5,1,1,1
850339,2,2,5,0,1,5
100487,1,2,6,1,1,1
641997,2,1,4,2,1,1
79775,1,1,5,1,1,3
668332,2,1,4,2,1,1
788136,1,1,5,1,1,3
118989,1,1,2,1,2,1
396443,1,2,6,1,1,1
503884,2,2,4,2,2,3
231895,2,2,3,2,1,2
936800,2,2,4,0,2,4
973575,2,1,3,2,2,1
725363,1,1,5,1,2,1
316891,1,1,6,1,2,4
71559,2,1,5,2,1,3
599837,2,2,5,1,2,4
771816,2,2,2,1,2,1
469704,2,2,6,2,1,2
907508,2,1,3,0,1,3
914090,2,1,3,2,2,1
671242,2,2,6,0,1,6
594347,1,1,3,0,1,3
261977,2,2,3,0,2,3
45385,2,1,6,1,2,3
745265,2,1,6,1,2,2
145168,1,1,5,1,1,3
57477,2,2,6,2,1,3
448304,2,2,5,0,1,5
569313,2,2,5,2,1,1
812832,2,2,6,2,2,4
288431,1,2,5,1,2,1
442168,2,2,5,2,1,3
882689,2,2,6,2,1,3
236625,1,1,6,1,1,3
523454,1,1,6,1,2,2
272302,2,2,3,2,1,2
941689,1,2,5,1,2,4
185063,1,1,5,0,1,5
117456,2,1,4,1,1,3
474922,1,1,4,0,1,4
267007,2,1,5,1,1,1
659081,2,1,4,1,2,3
265801,2,1,6,1,1,5
520003,2,1,5,2,1,1
597395,2,2,2,0,1,2
558406,1,2,6,1,1,5
562656,1,1,6,1,1,3
465547,2,1,4,2,1,2
625440,2,1,5,0,1,5
901825,1,2,2,0,1,2
27922,2,1,3,2,2,1
687178,2,2,4,1,1,3
349673,2,1,4,1,2,1
799855,1,1,3,1,1,2
180121,2,1,3,2,1,1
182551,2,2,6,2,1,5
156800,1,1,5,0,1,5
409787,2,2,2,0,1,2
376002,2,2,3,2,2,2
788700,2,1,4,1,1,1
928274,2,1,3,0,2,3
840835,1,1,5,1,1,1
20116,2,2,6,1,1,3
954155,1,2,5,1,2,4
295459,1,1,5,1,1,4
229005,2,1,5,2,1,1
478398,2,2,4,2,1,3
753910,1,1,3,0,1,3
12831,1,2,6,1,1,2
39958,2,2,5,0,2,5
441681,1,2,6,1,1,2
19724,2,1,2,2,1,1
132943,2,1,2,0,1,2
409041,2,1,4,1,1,2
365676,1,1,3,1,1,2
975575,2,2,4,2,1,2
357465,1,2,3,1,1,2
885262,2,1,5,1,1,2
37856,1,2,6,1,1,3
90254,2,1,4,1,2,2
957483,2,2,4,2,2,2
272036,2,2,5,1,1,3
452858,2,1,4,1,1,3
281102,2,1,6,1,1,4
939741,1,1,6,1,2,3
595751,2,2,6,0,2,6
749641,2,2,6,0,1,6
575188,2,1,6,2,1,2
405430,2,2,3,0,1,3
587865,2,1,5,0,2,5
469825,2,1,4,2,2,1
993816,2,2,5,1,1,2
160090,2,2,5,0,1,5
218460,2,1,6,2,2,5
449749,2,1,5,1,2,4
210973,1,2,2,0,1,2
407268,1,2,5,0,1,5
351122,2,1,6,0,1,6
207243,1,1,6,1,1,3
168044,2,1,6,2,1,4
206783,2,2,6,2,1,5
227901,1,2,5,1,1,2
605995,1,2,6,1,1,2
618023,1,2,6,1,1,5
45063,2,2,6,1,1,3
617187,1,2,5,1,1,2
882297,1,1,3,1,2,1
327720,2,1,6,2,1,5
774297,1,2,6,1,1,1
534342,2,1,6,1,1,1
799710,2,2,4,1,1,2
312429,1,1,4,1,1,1
246045,2,1,3,2,1,2
772123,1,2,3,1,1,1
636703,2,1,5,0,2,5
361846,2,1,4,0,1,4
980146,2,1,4,0,1,4
579703,2,1,5,2,1,3
184030,1,1,4,1,1,2
644767,2,1,3,0,2,3
238815,1,1,3,1,1,1
133032,2,2,4,1,2,1
621457,2,2,5,2,1,3
56197,2,2,2,2,1,1
256245,2,2,5,2,1,4
590337,2,1,5,1,1,4
914143,2,2,6,2,1,3
747533,1,1,4,1,1,1
528274,2,2,5,2,1,2
825161,2,2,3,0,1,3
355361,2,1,4,2,1,2
825111,2,2,5,2,1,2
391453,2,2,6,1,1,4
227535,2,2,4,1,1,3
943188,1,1,4,1,1,2
659440,1,2,3,0,1,3
478371,1,1,6,1,2,5
970744,2,2,2,1,2,1
114017,2,1,4,1,1,2
28509,2,1,6,0,2,6
817857,1,2,6,0,2,6
654005,2,2,3,0,1,3
553740,2,2,4,2,1,1
397524,1,1,6,1,1,1
665081,2,2,3,1,1,1
549818,2,2,5,1,2,2
95218,2,1,6,2,2,1
183598,2,1,3,2,1,2
98077,2,1,6,2,1,4
293663,2,2,6,2,2,5
172113,2,2,4,2,1,3
762862,2,2,6,1,1,2
234110,2,1,6,1,2,4
46610,2,1,3,1,1,2
321174,1,1,2,1,2,1
327880,1,2,6,1,1,1
704110,2,1,2,2,1,1
983615,2,2,2,0,2,2
279490,2,1,5,0,1,5
596661,1,1,4,0,2,4
744385,2,2,4,0,1,4
314499,2,1,2,2,1,1
740129,2,2,5,2,1,2
196779,1,1,6,1,1,1
602444,2,2,3,1,1,1
13782,2,2,6,0,1,6
867213,2,2,6,1,1,4
468833,1,1,6,1,1,1
548925,2,1,4,1,1,1
779366,1,1,6,1,1,3
53744,2,1,6,1,1,5
984133,1,1,6,1,1,3
627903,1,2,6,1,1,1
316047,2,1,5,2,1,2
846121,2,2,6,0,1,6
358314,1,2,4,1,1,2
726141,2,2,2,2,1,1
330370,1,1,6,1,1,2
819295,2,1,6,0,2,6
247168,2,1,4,2,1,2
696057,2,1,2,0,1,2
51828,2,2,5,2,1,4
234267,2,1,2,1,2,1
878743,2,1,5,2,2,2
235516,2,1,5,1,1,1
858935,1,1,5,0,1,5
880996,2,1,5,0,1,5
773797,1,1,5,1,1,3
348380,2,2,3,0,1,3
989879,2,2,5,2,1,3
307374,1,2,2,0,1,2
832530,2,2,4,2,1,1
369107,1,2,6,1,1,2
624939,1,1,6,1,2,5
730598,1,1,6,1,1,4
886802,2,1,5,1,1,2
645114,1,2,6,1,1,4
286945,2,1,5,2,1,2
2382,2,2,3,0,2,3
254255,2,1,3,1,1,1
608258,2,2,4,2,2,1
739658,2,1,6,1,1,4
816844,2,2,3,2,1,2
749244,2,2,5,2,2,1
684329,2,2,4,1,1,3
455820,1,1,6,1,1,2
413712,1,1,3,0,1,3
354455,2,2,5,1,2,2
281464,2,2,6,2,1,1
204325,2,2,6,1,1,1
854520,2,1,3,1,1,2
520276,1,2,3,1,2,2
577301,2,1,4,0,1,4
692455,1,1,4,1,2,1
417291,1,1,5,1,1,2
885983,1,1,3,1,2,1
452802,1,1,4,1,2,3
231937,2,2,4,1,1,3
747177,2,1,2,2,2,1
659590,2,1,6,1,1,1
32937,2,1,3,1,1,1
39364,1,1,4,1,1,1
871010,2,1,5,0,1,5
525513,1,2,4,1,2,3
38028,2,1,6,0,2,6
743026,1,2,6,1,1,2
694778,2,1,4,0,1,4
228339,1,1,3,1,1,2
380574,2,2,6,1,1,2
199955,2,2,6,2,2,5
705606,1,2,6,1,1,1
745266,2,2,3,0,1,3
963675,1,2,5,0,1,5
524039,2,1,5,1,1,3
246364,2,1,6,1,2,1
330324,1,1,6,0,2,6
340922,2,1,5,0,2,5
556203,2,1,5,2,1,2
255188,2,2,6,1,1,5
893529,2,2,5,2,1,3
573227,2,2,4,0,2,4
787630,2,1,6,2,1,1
666431,2,2,3,1,2,2
205857,2,1,2,1,1,1
366377,2,1,5,1,1,4
838729,1,1,3,1,1,1
748274,2,1,2,0,1,2
64588,1,1,5,0,1,5
889203,2,2,4,0,1,4
556457,2,2,4,0,2,4
3178,1,2,4,1,1,1
859585,1,1,4,0,1,4
128818,1,1,5,1,1,1
700950,2,2,4,1,1,2
699672,1,1,6,0,1,6
428584,2,2,5,2,1,4
332261,2,2,4,1,2,3
492975,2,1,2,0,1,2
58107,2,2,3,2,2,2
400605,2,2,4,2,1,2
974018,2,1,2,0,2,2
643649,1,2,6,1,1,2
752832,2,1,6,2,1,1
221852,2,1,3,1,2,1
341490,1,2,6,1,1,5
259561,1,2,6,1,1,3
985651,2,2,6,2,1,4
191634,2,1,5,1,1,2
26410,2,1,6,2,1,4
126658,2,1,6,1,1,3
444785,2,1,6,2,1,4
493578,2,1,4,0,2,4
289222,2,1,6,0,1,6
164149,2,2,5,2,2,2
959022,2,1,5,0,1,5
460120,2,2,6,2,1,2
486493,2,2,5,1,1,1
801013,2,2,3,0,1,3
459884,2,2,6,2,1,1
665084,2,1,6,1,1,1
573974,1,2,3,1,1,2
156049,2,2,5,1,1,1
773833,2,1,6,2,2,4
293476,1,2,4,1,2,1
518138,1,1,3,1,2,2
828950,2,2,3,1,1,2
883094,2,2,5,2,1,4
728749,2,2,6,1,2,5
675135,2,1,6,1,2,5
94738,2,2,3,2,2,1
913395,2,2,3,0,2,3
212110,1,2,4,1,1,2
649756,2,2,4,2,2,3
732195,2,2,3,2,1,2
913615,1,1,2,0,1,2
971676,1,1,5,0,1,5
774251,2,2,4,2,1,2
239646,1,2,6,1,1,2
336228,2,2,6,1,1,1
494197,2,1,4,1,1,2
23808,2,2,6,2,2,5
741850,1,1,6,1,1,4
210603,2,1,4,0,1,4
997714,2,2,6,0,1,6
622616,2,2,5,1,2,3
363913,1,1,4,1,1,2
3242,2,2,4,2,1,1
415823,1,1,6,1,2,1
599380,2,2,6,1,1,5
669628,2,1,5,0,1,5
370433,2,2,5,1,1,2
679670,1,1,5,1,1,3
329813,2,2,5,2,1,4
948606,2,1,6,1,1,1
492469,1,1,2,0,2,2
633854,2,2,4,2,1,3
394681,1,1,5,1,1,2
386155,1,2,2,1,2,1
945778,2,2,4,2,1,3
662144,2,1,2,1,1,1
946366,2,1,5,1,1,3
62273,2,1,5,1,1,4
240884,2,1,5,1,2,3
50861,2,1,5,1,1,1
540265,1,1,6,1,1,2
682577,2,2,3,2,1,1
258528,2,1,3,2,1,2
448021,1,1,3,0,1,3
820330,2,2,3,2,1,2
552400,2,1,4,2,1,2
818899,2,2,4,2,2,3
620033,2,1,6,2,1,5
759198,2,1,4,1,1,1
920741,1,2,6,0,1,6
673881,2,2,6,2,1,5
316859,2,1,5,2,1,1
85019,2,2,4,1,1,2
325816,2,2,6,2,1,1
529583,2,2,2,0,1,2
430481,2,2,5,2,1,2
121906,1,1,4,1,1,2
346963,2,2,6,0,1,6
107147,2,1,5,0,1,5
986958,1,2,6,1,1,2
932859,1,2,3,0,1,3
865341,2,2,2,2,1,1
661313,2,1,5,2,1,2
585689,1,2,6,1,1,1
714500,2,1,6,2,1,5
78969,2,2,6,1,1,5
862214,1,1,6,1,2,1
441110,2,1,6,1,1,3
410024,1,1,5,0,1,5
716872,2,1,4,1,2,2
806453,2,1,6,0,1,6
751159,2,1,6,1,2,5
296386,2,1,6,1,1,1
882306,2,2,2,0,2,2
290407,2,2,4,1,1,2
39858,2,1,6,1,2,5
355224,2,1,4,2,1,3
31149,2,1,5,1,1,2
687402,1,2,6,1,1,3
201606,2,2,6,1,1,3
408066,2,2,3,2,1,2
388966,1,2,2,0,2,2
490538,2,1,6,2,1,5
179970,1,1,6,1,1,3
906321,2,2,6,2,2,2
959705,2,1,6,1,1,3
333743,2,2,4,2,1,1
93616,2,2,6,1,1,4
65730,1,2,4,1,1,2
170108,2,1,5,2,1,2
139101,2,2,4,0,1,4
213575,2,1,4,2,1,2
63031,2,1,6,2,2,3
386988,2,1,4,1,2,3
261764,1,2,6,1,1,1
90527,2,2,4,2,1,3
683707,1,2,5,1,2,3
259758,2,1,5,2,1,4
783821,2,1,6,0,1,6
5147,2,2,2,2,1,1
357609,1,2,3,1,1,2
924504,2,2,5,0,2,5
718985,1,1,2,0,1,2
411505,1,2,2,0,1,2
445963,2,1,3,0,1,3
535782,2,1,6,2,2,2
801170,2,2,3,1,2,2
975172,1,1,2,1,1,1
389869,2,2,2,2,2,1
451445,2,1,3,2,1,2
319816,2,2,3,1,2,1
263836,1,2,6,0,1,6
748976,2,2,5,1,1,2
760554,2,2,4,1,1,3
798492,2,2,3,1,1,1
314100,2,2,2,0,2,2
979961,2,2,3,0,2,3
473572,2,1,6,1,1,4
155147,2,2,3,0,2,3
392629,1,1,3,0,1,3
207647,1,2,5,1,2,2
862136,2,2,5,2,1,3
161403,2,1,6,1,1,3
487948,2,2,3,2,1,2
149487,1,1,3,1,1,1
67466,1,2,3,0,1,3
232401,2,1,2,0,1,2
750767,2,2,4,1,1,1
268363,1,2,2,1,1,1
20044,2,1,5,1,2,4
124963,2,1,3,2,1,1
747063,1,1,6,1,1,2
559839,1,2,4,1,1,2
663670,1,1,5,0,1,5
371897,2,1,6,2,1,5
646626,1,1,6,1,1,5
639010,1,1,6,1,1,5
916496,2,1,6,2,1,4
566729,2,2,6,2,2,1
972855,2,1,4,0,2,4
317723,2,2,6,1,2,5
641612,2,1,2,2,1,1
93286,2,2,3,0,1,3
434239,1,1,6,1,2,4
642006,1,2,2,0,1,2
661211,2,1,6,0,1,6
400277,1,2,6,1,1,5
814297,2,2,3,2,2,1
980163,2,2,5,2,2,2
887680,2,2,4,2,2,3
651444,2,1,4,1,1,3
967600,2,2,5,0,2,5
848168,1,2,5,0,2,5
431336,2,2,5,1,1,2
41650,1,2,4,1,1,3
778484,1,1,5,0,1,5
555794,2,1,3,1,2,1
582351,2,1,3,0,1,3
591305,2,2,4,0,1,4
73598,2,1,5,1,1,1
830614,1,2,5,1,1,3
918964,2,2,2,2,1,1
120602,2,1,2,1,1,1
419528,2,1,5,2,2,3
410432,2,2,2,2,2,1
146498,2,2,6,0,1,6
293947,2,1,4,1,1,3
637598,1,1,4,1,1,3
450812,2,1,4,1,1,2
863566,2,2,5,1,1,1
392118,2,2,5,2,1,4
89589,1,2,6,1,1,5
833547,1,2,4,0,2,4
521990,1,2,3,0,1,3
99100,2,2,5,1,1,2
840465,2,2,6,2,1,5
44678,2,1,6,2,1,2
579752,1,2,5,1,1,1
740346,2,2,4,1,1,3
625453,2,1,3,1,1,1
883109,1,1,5,1,1,1
567282,2,2,3,2,1,2
260710,1,2,5,1,1,4
178919,1,1,6,1,2,2
75098,2,2,6,2,2,4
794684,1,2,2,1,1,1
744895,2,2,5,2,2,1
290171,2,1,3,0,1,3
725417,2,2,6,1,1,1
363687,1,2,4,0,1,4
463822,2,1,4,1,1,2
517341,1,2,4,1,2,1
143069,2,1,4,0,1,4
813489,2,2,6,2,1,3
776364,2,2,4,2,1,1
180943,2,2,4,1,1,1
209230,2,1,6,2,1,3
470681,2,2,4,0,2,4
222807,2,2,4,1,1,1
52840,1,1,6,1,1,1
332288,2,2,5,0,2,5
580637,2,2,5,2,2,4
733646,2,2,2,0,2,2
833398,2,1,4,1,1,3
943150,2,1,6,2,1,1
885302,2,1,4,1,2,3
62886,1,2,5,1,1,1
491592,2,2,4,0,1,4
996121,2,1,6,0,1,6
469889,1,1,6,1,2,5
919859,1,2,4,1,1,2
866806,1,2,5,1,1,1
516498,1,2,6,1,1,4
155098,2,1,3,1,1,1
160242,1,2,5,0,1,5
245165,1,1,4,1,1,1
726070,1,2,5,1,1,4
410490,2,2,4,1,1,1
804419,2,1,6,1,1,4
418124,1,1,6,0,1,6
191788,1,2,5,1,2,1
322455,2,2,6,2,1,4
991993,2,1,5,1,2,3
606509,2,2,2,1,1,1
346124,1,1,2,0,1,2
537617,1,2,6,1,1,3
425460,2,1,2,2,1,1
862941,2,2,4,0,1,4
23351,2,2,2,2,2,1
646738,2,2,5,1,2,2
544521,1,1,4,0,1,4
131545,2,2,5,0,1,5
891168,2,1,6,1,2,5
674328,2,2,2,0,2,2
910980,1,2,2,1,1,1
506078,2,1,5,1,2,1
832179,2,2,5,2,1,4
874501,1,2,4,1,1,1
182948,2,1,4,2,1,1
134616,1,1,4,1,2,3
535630,1,2,6,1,2,2
462474,1,2,5,1,1,1
842544,2,1,3,0,2,3
604632,2,2,6,1,2,4
81939,2,2,5,1,2,4
354561,2,1,4,2,1,1
117513,2,2,5,1,1,2
870924,1,1,5,1,1,2
122045,1,2,3,1,1,1
695240,2,1,6,2,1,3
327820,2,1,5,0,1,5
889617,1,2,3,0,1,3
217795,1,1,3,1,1,1
501538,1,1,3,1,1,2
40844,2,1,4,1,1,1
62731,2,2,4,1,1,2
741978,2,2,4,2,1,1
426962,2,2,5,2,1,2
783697,1,2,2,0,1,2
217321,2,1,3,1,1,2
513943,2,2,5,1,1,3
132509,2,2,5,0,1,5
76933,2,1,4,1,2,3
998018,2,2,4,0,1,4
819298,2,1,2,0,1,2
902963,2,2,2,0,1,2
936902,2,2,5,2,1,1
967930,2,1,3,2,2,2
445445,2,2,6,0,1,6
532104,2,2,4,0,2,4
143217,2,1,3,0,1,3
302109,2,1,4,0,1,4
848386,2,1,5,0,1,5
803610,1,1,5,0,1,5
762010,2,1,5,2,1,1
917091,2,2,6,2,2,2
896452,2,2,3,0,2,3
282416,2,2,4,1,1,1
471861,1,1,4,0,1,4
885791,1,1,6,1,2,1
942844,2,2,3,1,1,1
850355,2,2,4,2,1,3
312709,1,1,6,1,2,1
179444,1,1,4,1,1,2
802516,2,1,5,0,1,5
367607,1,1,3,1,2,1
567945,2,2,5,1,2,2
471815,2,2,3,0,1,3
432651,2,1,2,2,1,1
794268,2,1,5,0,2,5
829987,1,1,4,1,1,1
790579,1,2,5,1,2,2
469664,2,1,4,1,1,2
482747,1,2,5,1,1,2
124797,2,2,4,2,1,3
11974,1,2,5,1,1,1
641133,2,2,6,2,1,4
886073,2,1,6,2,2,1
862738,1,1,2,1,1,1
748494,2,2,3,2,1,1
455359,2,2,6,2,1,5
100523,2,2,6,1,2,3
661452,2,2,4,2,1,3
988099,2,1,6,2,1,2
475541,2,1,4,2,2,2
830046,1,2,6,1,1,5
433276,2,2,5,2,1,1
64185,2,2,6,0,1,6
135009,2,2,4,2,2,1
12697,1,1,6,1,1,3
440686,1,1,5,1,2,4
447045,2,1,6,2,1,5
877176,1,1,3,1,2,2
122552,2,1,6,1,1,5
130460,1,1,6,0,1,6
460918,1,1,5,1,1,4
115541,2,2,6,1,1,2
875247,1,2,4,1,1,2
292548,2,2,5,2,2,1
461338,2,2,6,2,2,2
994009,2,1,4,2,1,3
94291,1,2,4,1,1,1
305224,1,1,4,1,2,2
777354,1,1,6,1,1,3
384786,1,1,4,1,1,3
439606,2,1,6,1,1,5
286051,2,2,6,1,1,1
903344,2,1,5,1,2,2
329729,1,2,2,1,2,1
184087,2,2,3,0,1,3
141475,2,1,3,1,1,2
927935,2,2,5,2,1,2
963455,2,1,4,1,1,1
207993,2,1,2,1,1,1
15596,2,1,6,2,1,1
164446,2,1,6,2,1,4
372577,2,2,2,1,1,1
662723,2,1,5,1,1,2
261562,1,2,5,1,1,2
885792,1,1,2,0,1,2
277210,2,1,6,2,1,4
476290,2,1,4,2,2,2
970236,2,2,3,0,1,3
889419,2,2,4,1,1,3
132256,2,2,4,0,1,4
957088,1,1,5,1,2,3
557534,1,1,4,1,2,2
668874,1,1,5,1,1,1
409385,1,1,5,1,1,4
79907,1,2,4,1,1,2
758,1,2,6,1,1,2
750105,2,2,6,1,1,2
999239,2,1,4,2,1,1
546362,2,2,4,0,2,4
233295,2,1,4,1,1,1
279406,2,1,6,1,1,1
576610,1,1,5,1,1,1
169769,2,2,5,2,2,4
725226,2,1,4,1,1,2
558231,2,2,2,0,2,2
597031,2,2,4,2,1,1
976022,1,1,5,1,1,2
197070,2,2,3,2,2,1
310518,2,1,6,1,1,1
198577,1,2,4,1,2,3
508935,2,2,3,0,2,3
831964,2,2,2,0,1,2
31435,2,2,5,2,1,2
454009,2,1,5,0,2,5
802380,2,1,2,0,1,2
549594,1,2,3,1,2,1
81977,1,1,2,1,1,1
313245,2,1,4,1,2,2
190438,1,1,4,1,1,1
599028,2,2,6,0,1,6
732804,2,2,5,2,1,3
133280,2,2,3,2,1,2
608914,2,1,6,1,2,4
278562,1,1,4,0,1,4
83339,2,2,3,0,2,3
95299,2,2,4,2,2,1
43216,2,1,4,2,2,3
308464,2,1,3,0,1,3
506785,2,2,4,2,2,1
808183,2,2,5,2,2,3
549577,1,1,6,1,2,3
733015,2,2,4,1,2,1
986024,1,2,3,0,1,3
238843,2,2,6,2,1,1
822609,2,2,2,2,1,1
580923,2,1,4,0,1,4
735066,1,1,5,1,1,2
812807,2,2,5,1,1,2
951684,2,1,2,1,2,1
869641,2,1,6,1,1,4
765936,2,2,6,1,1,5
483118,2,2,4,2,2,3
41340,1,2,5,1,2,3
489537,2,2,5,0,1,5
868703,2,1,6,2,1,3
489445,1,2,4,0,1,4
990665,1,1,4,1,1,3
432665,2,1,4,1,1,2
675923,1,1,3,0,2,3
733211,2,2,6,2,1,1
477623,1,1,4,1,2,3
125807,2,2,6,2,1,1
540726,2,1,6,1,1,2
628180,2,1,5,2,1,1
43865,2,2,6,2,1,4
54790,2,2,4,2,1,3
440248,2,1,5,0,2,5
392452,2,1,6,2,1,4
184652,2,1,4,1,1,1
899905,1,1,6,1,1,4
250532,1,2,5,1,1,3
439322,2,1,5,1,2,3
832391,2,1,2,0,1,2
277530,2,1,3,0,1,3
400917,2,2,6,1,1,3
586936,1,1,6,1,1,4
38873,2,1,2,0,1,2
19370,2,1,5,1,2,4
995606,1,2,6,1,2,2
631237,1,1,5,1,2,4
788842,1,2,5,1,1,4
790079,2,1,4,0,1,4
560567,1,1,6,0,1,6
350051,2,1,6,1,1,5
433960,2,2,3,0,1,3
480889,2,2,6,2,1,2
573393,2,2,3,0,1,3
2322,1,2,6,1,2,1
695434,2,2,2,2,1,1
171707,2,1,5,0,1,5
844973,1,2,3,1,2,2
809693,2,1,4,1,1,2
887107,2,2,6,1,1,2
251656,2,2,4,1,2,1
350473,2,1,3,1,1,1
300147,2,1,5,2,1,2
171760,2,2,3,0,1,3
510285,2,1,6,0,2,6
360210,2,2,6,1,1,2
757985,2,2,5,2,1,3
